TOK_added,DATE_added,SHOT_added,TIME_added,α0,αI,αB,αn,αP,αR,αk,αe,αM,id_added,ind
JET,20030205,58113,58.0933837890625,0.049735,0.781921,0.318831,0.434564,-0.668726,2.22093,0.390052,0.575512,0.180502,VYDSGL,922
JET,20030205,58114,57.8450012207031,0.0499813,0.783937,0.317055,0.432423,-0.668829,2.21528,0.389364,0.572818,0.181005,1UO67G,923
JET,20030206,58125,62.1505737304688,0.0496732,0.781393,0.31997,0.43475,-0.668548,2.22175,0.390576,0.575963,0.180015,EQNEPS,924
JET,20030206,58126,62.1505737304688,0.0496792,0.781378,0.320004,0.434817,-0.668696,2.22193,0.390709,0.576159,0.18005,26BNQE,925
JET,20030206,58127,62.3989868164063,0.0496591,0.781341,0.319989,0.434827,-0.668509,2.22197,0.390532,0.575969,0.180013,L0S4AA,926
JET,20030206,58128,61.8607788085938,0.0497082,0.781594,0.319952,0.434472,-0.668655,2.22113,0.390704,0.575809,0.180048,KCXISW,927
JET,20030206,58129,62.1505737304688,0.0497264,0.781695,0.319884,0.434434,-0.668779,2.22088,0.390766,0.575802,0.180053,GIDQ3P,928
JET,20030206,58130,61.8607788085938,0.0497387,0.781715,0.319828,0.434517,-0.668944,2.22089,0.390873,0.575967,0.180047,U64T09,929
JET,20030206,58132,62.3989868164063,0.0497289,0.781643,0.31983,0.434625,-0.668932,2.22112,0.390843,0.576059,0.180037,PR8ILJ,930
JET,20030206,58134,62.1505737304688,0.0497543,0.781823,0.319813,0.434316,-0.668907,2.22044,0.390875,0.575776,0.180061,33PHCF,931
JET,20030206,58135,62.3989868164063,0.049652,0.780794,0.32057,0.434776,-0.66851,2.22267,0.391305,0.576799,0.180155,E2R5DE,932
JET,20030206,58137,62.1505737304688,0.0496446,0.780796,0.320535,0.43485,-0.668501,2.22277,0.391252,0.576764,0.180093,92ACPX,933
JET,20030219,58390,66.125,0.049521,0.780568,0.320734,0.435528,-0.667976,2.22347,0.390552,0.576167,0.179507,H7084L,934
JET,20030219,58391,62.6473999023438,0.0495889,0.780843,0.320529,0.435118,-0.668348,2.22317,0.390867,0.576323,0.179945,C3N7Y1,935
JET,20030219,58392,58.8799743652344,0.049556,0.780568,0.32033,0.435618,-0.668293,2.22388,0.390665,0.576672,0.179865,VPJ0NM,936
JET,20030219,58392,62.8957824707031,0.0495762,0.780852,0.320272,0.435428,-0.668455,2.22376,0.390628,0.576467,0.180009,80TWIK,937
JET,20030219,58392,66.125,0.0495389,0.780118,0.320487,0.435972,-0.668221,2.22437,0.390857,0.57731,0.17962,LTUD52,938
JET,20030219,58393,65.13134765625,0.0495581,0.780681,0.320349,0.435597,-0.668375,2.22399,0.390626,0.576612,0.179895,5FJ8F6,939
JET,20030219,58394,58.8799743652344,0.0495513,0.780353,0.320553,0.435703,-0.668325,2.22418,0.390928,0.577036,0.179815,47TVX3,940
JET,20030219,58394,62.1505737304688,0.0495882,0.780729,0.320523,0.435294,-0.668485,2.22362,0.390989,0.576677,0.179992,68ES98,941
JET,20030219,58394,63.6409912109375,0.0495398,0.781045,0.319751,0.435889,-0.668467,2.22445,0.389886,0.576196,0.180035,NPMM10,942
JET,20030219,58394,66.6217651367188,0.049554,0.78028,0.320619,0.43568,-0.668245,2.22408,0.39097,0.577096,0.179669,7WN69I,943
JET,20030219,58395,51.6349792480469,0.0495692,0.780372,0.320464,0.435496,-0.668263,2.22379,0.390981,0.576964,0.179925,ADJ5PF,944
JET,20030219,58395,55.1125793457031,0.0496035,0.780642,0.320573,0.435257,-0.668578,2.22366,0.391216,0.576956,0.180065,EQKHTR,945
JET,20030219,58395,58.8799743652344,0.0495717,0.780114,0.320598,0.435612,-0.668271,2.22403,0.391215,0.577423,0.17982,C46U0V,946
JET,20030219,58396,66.125,0.0495546,0.781017,0.31977,0.435784,-0.668513,2.22435,0.390051,0.576318,0.180119,DP10A8,947
JET,20030219,58400,53.1253967285156,0.0496067,0.780672,0.32059,0.435154,-0.66854,2.22346,0.391252,0.57684,0.180066,XTDVFD,948
JET,20030219,58400,54.8641967773438,0.0495873,0.780798,0.320369,0.435336,-0.668485,2.22367,0.390822,0.576596,0.180033,LEEJ63,949
JET,20030219,58400,59.6251831054688,0.0495783,0.780105,0.320633,0.435481,-0.668189,2.22375,0.391261,0.577346,0.179793,U3LHVM,950
JET,20030219,58401,64.3861694335938,0.0495606,0.780645,0.320473,0.435429,-0.66823,2.22359,0.390696,0.576482,0.179818,2G07NI,951
JET,20030219,58402,63.8893737792969,0.0495166,0.781085,0.319489,0.436189,-0.668463,2.2249,0.389506,0.576134,0.180043,95BEBG,952
JET,20030219,58403,55.3609924316406,0.049654,0.780388,0.320928,0.43477,-0.668638,2.22303,0.392125,0.577409,0.180183,VKRSOM,953
JET,20030219,58403,60.3703918457031,0.0495711,0.779871,0.320491,0.435617,-0.66802,2.22388,0.391177,0.577577,0.179763,25EQGO,954
JET,20030219,58404,60.6187744140625,0.0495545,0.779892,0.320427,0.435911,-0.668169,2.22446,0.391061,0.577697,0.179733,A852DY,955
JET,20030310,58727,60.1219787597656,0.0497031,0.781069,0.320696,0.433913,-0.668273,2.22098,0.391583,0.576087,0.180117,SSVHMG,956
JET,20030310,58730,61.1156005859375,0.0498858,0.781193,0.321561,0.432076,-0.668531,2.21798,0.393605,0.57631,0.180357,CC7PCK,957
JET,20030314,58817,67.1185913085938,0.0496288,0.781262,0.321646,0.434169,-0.668206,2.22089,0.39149,0.575356,0.17926,E1B96F,958
JET,20030314,58818,65.8351440429688,0.049657,0.781603,0.321852,0.433439,-0.667947,2.21932,0.39155,0.574457,0.179151,DF1O71,959
JET,20030314,58819,66.6217651367188,0.049657,0.781661,0.32172,0.433412,-0.667951,2.21931,0.391497,0.574344,0.179241,3M193R,960
JET,20030319,58886,61.9021911621094,0.0496732,0.780337,0.320346,0.435304,-0.668783,2.22343,0.391832,0.577882,0.179734,B9WPXY,961
JET,20030319,58889,60.1219787597656,0.0496401,0.780375,0.320115,0.4353,-0.668399,2.22308,0.391264,0.577317,0.179841,YXM2IN,962
JET,20030319,58891,61.9021911621094,0.0496518,0.780545,0.320145,0.43503,-0.668379,2.22263,0.391255,0.577012,0.179982,2HKRNG,963
JET,20030319,58893,60.6187744140625,0.0496003,0.780401,0.320198,0.435668,-0.668621,2.22407,0.391104,0.577437,0.1801,99UK8O,964
JET,20030321,58958,71.6311645507813,0.0495753,0.780828,0.320219,0.435511,-0.668525,2.22402,0.390631,0.576601,0.180072,2WSM1R,965
JET,20030321,58969,65.628173828125,0.0495656,0.780534,0.320449,0.435694,-0.668666,2.2248,0.391004,0.577206,0.180151,U9INN5,966
JET,20030321,58969,72.8731689453125,0.0495713,0.781079,0.320045,0.435376,-0.668282,2.22323,0.390191,0.575918,0.179888,0DT5YG,967
JET,20030324,58982,56.8927917480469,0.0495745,0.780841,0.32025,0.435464,-0.668459,2.22383,0.390608,0.576497,0.180004,8BJW71,968
JET,20030324,58983,58.1347961425781,0.0496651,0.780597,0.320852,0.434592,-0.668555,2.22263,0.391898,0.577064,0.180103,WJOMU6,969
JET,20030325,59020,61.1156005859375,0.0498986,0.781079,0.321706,0.432027,-0.668616,2.21803,0.393936,0.576609,0.180392,TDFXX1,970
JET,20030327,59051,59.5838012695313,0.0496313,0.781013,0.320412,0.435012,-0.668531,2.22281,0.391003,0.576403,0.179765,3HLC5X,971
JET,20030327,59053,58.5901794433594,0.0497642,0.781649,0.320743,0.433358,-0.668535,2.21935,0.391818,0.57541,0.180118,9M9XSG,972
JET,20030327,59055,59.0869750976563,0.0497602,0.781635,0.320695,0.433432,-0.668489,2.2195,0.391681,0.575442,0.180025,OESOQO,973
JET,20030327,59060,59.5838012695313,0.049802,0.78361,0.317366,0.434099,-0.668796,2.21814,0.38847,0.572976,0.180196,LYY1UT,974
JET,20030327,59061,59.5838012695313,0.0498094,0.783548,0.317495,0.434111,-0.668969,2.21838,0.388744,0.573258,0.180312,FZL55K,975
JET,20030327,59063,58.5901794433594,0.049753,0.782979,0.317875,0.434776,-0.669084,2.22008,0.38905,0.574194,0.180192,YCYRIP,976
JET,20030327,59064,57.6380004882813,0.0498278,0.783972,0.31713,0.433994,-0.669122,2.21779,0.388552,0.572675,0.180354,QMHR2R,977
JET,20030331,59112,59.3768005371094,0.0497989,0.781466,0.320428,0.433159,-0.668323,2.21925,0.391828,0.575719,0.180117,7SAJ1H,978
JET,20030331,59125,62.1505737304688,0.0497273,0.780904,0.320491,0.434386,-0.668784,2.22187,0.391839,0.577078,0.180299,C8B97R,979
JET,20030331,59126,55.1263732910156,0.0497987,0.780399,0.321406,0.433337,-0.668587,2.22085,0.393295,0.577724,0.180439,8IZ91I,980
JET,20030403,59196,65.8765869140625,0.0496021,0.781333,0.321338,0.434597,-0.668282,2.22136,0.391013,0.575323,0.179325,W5SXEJ,981
JET,20030403,59196,72.624755859375,0.0495875,0.781138,0.320768,0.43492,-0.668237,2.22229,0.390706,0.575674,0.179619,I5TCTQ,982
JET,20030403,59197,66.125,0.0496157,0.781444,0.321269,0.434298,-0.668209,2.22094,0.391096,0.57503,0.179428,HC0ARY,983
JET,20030403,59197,70.6375732421875,0.0495918,0.781186,0.320663,0.434849,-0.668235,2.22225,0.39069,0.575588,0.179706,GJX9L7,984
JET,20030403,59199,66.125,0.0495625,0.780758,0.320012,0.435714,-0.668502,2.22442,0.39044,0.576712,0.180125,EO8WFR,985
JET,20030403,59199,73.3699951171875,0.0495715,0.780864,0.320215,0.435485,-0.668455,2.22386,0.390546,0.576451,0.180016,B203DO,986
JET,20030403,59202,64.8829956054688,0.049566,0.780803,0.320106,0.435614,-0.668484,2.22418,0.390493,0.576598,0.180083,GI1A74,987
JET,20030403,59202,73.12158203125,0.0495677,0.78081,0.320143,0.435596,-0.668501,2.22415,0.390532,0.576601,0.180078,2T9Q7C,988
JET,20030403,59205,58.5901794433594,0.0497129,0.781056,0.32084,0.434472,-0.668976,2.22182,0.392014,0.576876,0.180068,SZSRLO,989
JET,20030403,59207,59.5838012695313,0.0496976,0.782261,0.318546,0.435064,-0.668915,2.22135,0.389446,0.57507,0.180326,DZSXRX,990
JET,20030404,59211,59.3768005371094,0.0495868,0.780775,0.320214,0.435541,-0.668544,2.22391,0.390773,0.576777,0.179961,7AWLVJ,991
JET,20030404,59213,59.3768005371094,0.0495849,0.780778,0.320221,0.435557,-0.668554,2.22396,0.390768,0.576776,0.179961,WOI01D,992
JET,20030404,59215,59.6251831054688,0.0495346,0.781195,0.32034,0.435194,-0.668255,2.22359,0.389993,0.575435,0.180181,U528E8,993
JET,20030404,59217,59.1283874511719,0.0496096,0.78074,0.320204,0.435495,-0.668621,2.22377,0.391015,0.577013,0.179929,9XG7YS,994
JET,20030404,59218,58.631591796875,0.0496332,0.780742,0.320144,0.435374,-0.668609,2.2234,0.391172,0.577093,0.179886,BJZ2UN,995
JET,20030404,59219,58.8799743652344,0.049692,0.780701,0.320167,0.435199,-0.668846,2.22302,0.391818,0.577626,0.17985,I0QOU5,996
JET,20030404,59220,58.8799743652344,0.0497764,0.780858,0.320139,0.434566,-0.668874,2.22161,0.392455,0.577642,0.179762,INRJYE,997
JET,20030407,59237,60.3703918457031,0.0497694,0.781028,0.320688,0.433748,-0.66842,2.22086,0.391731,0.576808,0.180149,I8ZPED,998
JET,20030407,59240,60.3703918457031,0.0496819,0.782248,0.319206,0.434657,-0.668542,2.22074,0.389892,0.57456,0.179662,042T8I,999
JET,20030407,59252,61.1156005859375,0.0499508,0.78104,0.320987,0.432687,-0.668818,2.21913,0.392743,0.57794,0.180603,72MI1G,1000
JET,20030408,59255,59.6251831054688,0.0498151,0.781997,0.319416,0.434416,-0.669161,2.22064,0.390566,0.576387,0.180135,HYF89I,1001
JET,20030408,59257,59.3768005371094,0.0497346,0.781642,0.319652,0.43468,-0.668787,2.22144,0.390473,0.576232,0.180003,YK4KTZ,1002
JET,20030408,59258,59.8735961914063,0.049795,0.781744,0.319632,0.434698,-0.669304,2.22149,0.390843,0.576898,0.18012,NAY2H2,1003
JET,20030408,59260,61.12939453125,0.0500946,0.783612,0.319196,0.431711,-0.669195,2.21499,0.390852,0.574626,0.18034,KNDGX7,1004
JET,20030408,59262,59.3768005371094,0.0498853,0.781732,0.320045,0.433673,-0.66921,2.21996,0.391584,0.577028,0.180376,PCCMFE,1005
JET,20030408,59263,61.3639831542969,0.049943,0.782026,0.320079,0.432977,-0.669049,2.21864,0.391543,0.576603,0.18043,2S9NA5,1006
JET,20030408,59265,61.3639831542969,0.0496998,0.78228,0.319191,0.434918,-0.669072,2.22132,0.390228,0.575123,0.179915,WVNE1Q,1007
JET,20030408,59266,68.650390625,0.0495744,0.780861,0.320608,0.435286,-0.668382,2.22343,0.390774,0.576335,0.179813,E5CP7W,1008
JET,20030408,59268,61.1156005859375,0.0498696,0.781708,0.320039,0.43368,-0.669045,2.22001,0.391334,0.576894,0.180396,QQCUFC,1009
JET,20030408,59269,60.3703918457031,0.0499581,0.782141,0.319995,0.432685,-0.668862,2.21789,0.391453,0.576237,0.180427,WQP5SZ,1010
JET,20030408,59270,60.6187744140625,0.0498827,0.781637,0.319979,0.433885,-0.669222,2.22032,0.391391,0.577326,0.180349,U5PXBG,1011
JET,20030408,59273,60.8671875,0.0496224,0.781465,0.319775,0.435268,-0.668707,2.22282,0.390349,0.575872,0.179981,2XZTV1,1012
JET,20030412,59351,61.8607788085938,0.0496662,0.781217,0.320313,0.434424,-0.668401,2.22181,0.391018,0.575965,0.18014,MJOJGB,1013
JET,20030412,59352,62.1505737304688,0.0496912,0.781285,0.320339,0.43419,-0.668435,2.22137,0.391183,0.575927,0.180203,4ZJCL5,1014
JET,20030412,59353,61.1156005859375,0.0496243,0.780967,0.320292,0.435025,-0.668493,2.22298,0.390893,0.576434,0.180027,JB2YGY,1015
JET,20030412,59354,61.9021911621094,0.0496758,0.781009,0.320378,0.43465,-0.668667,2.22234,0.39134,0.576637,0.18028,4UTDDB,1016
JET,20030412,59355,62.1505737304688,0.0496631,0.781123,0.320334,0.434538,-0.668459,2.22206,0.391088,0.576186,0.180175,1AT006,1017
JET,20030412,59359,56.106201171875,0.0498167,0.780527,0.321491,0.433153,-0.668773,2.22068,0.393527,0.577694,0.180647,ANUBU0,1018
JET,20030412,59362,56.3545837402344,0.0498166,0.780326,0.321545,0.433349,-0.668841,2.22109,0.393671,0.578149,0.180573,3U0OM4,1019
JET,20030412,59364,55.8577880859375,0.0497309,0.780781,0.320939,0.433765,-0.668416,2.2212,0.39223,0.576766,0.18031,ENAEBK,1020
JET,20030412,59367,57.8450012207031,0.0497907,0.780574,0.321305,0.433367,-0.668611,2.22085,0.393058,0.577454,0.180481,53AHEJ,1021
JET,20030412,59368,58.341796875,0.0497505,0.78052,0.321132,0.433834,-0.66861,2.22157,0.392668,0.577496,0.180419,JFYWNC,1022
JET,20030412,59373,58.5901794433594,0.0497934,0.780287,0.321377,0.433579,-0.668709,2.22132,0.39327,0.578093,0.180541,VSSBXV,1023
JET,20030412,59374,57.8863830566406,0.0497472,0.780812,0.320972,0.433571,-0.668369,2.22085,0.392292,0.576712,0.180327,H9R5ET,1024
JET,20030412,59375,58.5901794433594,0.0498278,0.780536,0.321439,0.432913,-0.668487,2.22004,0.393396,0.577438,0.1805,F3TYOB,1025
JET,20030412,59376,57.4309997558594,0.0497842,0.780723,0.321197,0.433251,-0.668455,2.22047,0.392819,0.576998,0.180427,8DIQ1H,1026
JET,20030506,59628,62.3989868164063,0.0496771,0.781318,0.319948,0.43515,-0.668924,2.22253,0.390716,0.576561,0.179984,H69EMW,1027
JET,20030506,59629,62.3989868164063,0.0497542,0.781796,0.31976,0.434667,-0.669215,2.22122,0.390855,0.576238,0.180062,A7QA8P,1028
JET,20030506,59630,62.3989868164063,0.0503874,0.787337,0.318919,0.426266,-0.668668,2.20289,0.39137,0.566947,0.180612,MTO35S,1029
JET,20030507,59633,62.6473999023438,0.0497541,0.782009,0.319644,0.434428,-0.669178,2.22069,0.390688,0.575735,0.18041,1APHBF,1030
JET,20030507,59636,62.3989868164063,0.0497626,0.782031,0.319653,0.434337,-0.669186,2.22047,0.390778,0.575703,0.180457,N9EBBW,1031
JET,20030507,59637,63.392578125,0.0500183,0.784631,0.318751,0.431701,-0.669869,2.21381,0.390938,0.572114,0.180831,4GXFV7,1032
JET,20030507,59638,61.3639831542969,0.0496808,0.78,0.320102,0.436151,-0.669407,2.22498,0.391789,0.579404,0.180318,J0EM5C,1033
JET,20030507,59639,58.8799743652344,0.0496216,0.779697,0.320149,0.436913,-0.669533,2.22653,0.391705,0.579938,0.180108,WFWN4Q,1034
JET,20030507,59646,61.6123962402344,0.0497974,0.782149,0.319593,0.434267,-0.669315,2.2201,0.39087,0.575787,0.180249,PRX1CQ,1035
JET,20030507,59647,62.3989868164063,0.0496703,0.781291,0.319908,0.435323,-0.669088,2.22286,0.39077,0.576725,0.180121,U232VO,1036
JET,20030507,59648,62.1367797851563,0.0501136,0.785044,0.318912,0.430392,-0.669518,2.21117,0.391279,0.571264,0.180845,O4QSFT,1037
JET,20030507,59654,62.8957824707031,0.0496518,0.781326,0.319734,0.435423,-0.669004,2.22287,0.390462,0.57651,0.180239,XX2D3P,1038
JET,20030507,59655,64.1377563476563,0.049615,0.780934,0.319807,0.436118,-0.669147,2.22434,0.390497,0.577345,0.180029,48090Z,1039
JET,20030509,59701,68.153564453125,0.0499097,0.784255,0.318325,0.433356,-0.669115,2.21609,0.388488,0.572879,0.179798,YG02FL,1040
JET,20030509,59703,63.392578125,0.049607,0.781018,0.319923,0.435718,-0.668847,2.22377,0.390472,0.576777,0.18008,NDTW7J,1041
JET,20030509,59704,62.3989868164063,0.0496986,0.781652,0.319711,0.434956,-0.66905,2.22185,0.390538,0.576122,0.180245,A0ANN0,1042
JET,20030819,60580,55.6507873535156,0.0496222,0.780239,0.320754,0.43529,-0.668688,2.22403,0.391764,0.577775,0.180188,4B8TY3,1043
JET,20030819,60580,58.1347961425781,0.0495567,0.780153,0.320334,0.435761,-0.668232,2.22432,0.39087,0.577338,0.179981,IHX7RC,1044
JET,20030819,60583,56.1475830078125,0.0495771,0.78081,0.32031,0.435451,-0.668487,2.22385,0.390698,0.576575,0.180009,1QTOS3,1045
JET,20030819,60584,55.8992004394531,0.0496163,0.780495,0.320864,0.435206,-0.668725,2.22382,0.391669,0.577341,0.180044,46ZC2A,1046
JET,20030819,60590,53.6221923828125,0.0495612,0.781029,0.319994,0.435505,-0.66835,2.22375,0.390155,0.576086,0.18003,30JOGR,1047
JET,20030819,60592,55.8992004394531,0.049578,0.780813,0.320321,0.435434,-0.668484,2.22382,0.39071,0.576563,0.180009,4O7K66,1048
JET,20030819,60593,49.1233825683594,0.0495756,0.780856,0.320266,0.435453,-0.668467,2.2238,0.390606,0.576485,0.180002,SF2LTB,1049
JET,20030819,60598,65.13134765625,0.04944,0.780792,0.32056,0.435458,-0.666734,2.22105,0.389308,0.573994,0.178257,351KDW,1050
JET,20030821,60633,61.1156005859375,0.04976,0.780885,0.320621,0.434813,-0.669229,2.2226,0.391718,0.578084,0.180251,6VTFQT,1051
JET,20030821,60634,61.1156005859375,0.0496913,0.780787,0.320446,0.4352,-0.668979,2.22326,0.391254,0.577735,0.180161,ES9SZ9,1052
JET,20030821,60635,61.1156005859375,0.0496407,0.780719,0.320492,0.435184,-0.66866,2.22341,0.391119,0.577217,0.180112,P6NBFU,1053
JET,20030821,60639,61.1156005859375,0.0496834,0.781438,0.319911,0.434683,-0.668585,2.22187,0.39051,0.576053,0.180194,DOSIM3,1054
JET,20030821,60640,60.1219787597656,0.0496678,0.781295,0.319997,0.434838,-0.668585,2.22228,0.390598,0.576247,0.180131,6IRKCE,1055
JET,20030821,60641,60.1219787597656,0.0497177,0.781545,0.319807,0.434595,-0.668767,2.22158,0.390605,0.576204,0.180308,9KV53D,1056
JET,20030821,60642,60.1219787597656,0.0497491,0.781546,0.319813,0.434481,-0.668853,2.22135,0.390736,0.576461,0.180372,U6PUPR,1057
JET,20030827,60679,58.8385925292969,0.0496779,0.781296,0.320423,0.434294,-0.668329,2.22111,0.39104,0.575751,0.179925,W67PNH,1058
JET,20030827,60680,58.8385925292969,0.0496741,0.781201,0.320456,0.434414,-0.668326,2.22137,0.391079,0.57594,0.179777,333MQC,1059
JET,20030827,60684,59.0869750976563,0.0496711,0.781379,0.320367,0.43418,-0.668173,2.22091,0.390873,0.575424,0.179881,J1MZR5,1060
JET,20030827,60685,61.6123962402344,0.0496412,0.781094,0.320287,0.434746,-0.668432,2.22242,0.390911,0.576168,0.180092,S69OKV,1061
JET,20030827,60686,61.9021911621094,0.0497053,0.781323,0.320349,0.434014,-0.668369,2.22099,0.391224,0.575826,0.180171,S8Z9GL,1062
JET,20030827,60688,58.3831787109375,0.0497444,0.780685,0.321073,0.433814,-0.66859,2.22148,0.392489,0.57718,0.180331,9TQ5LO,1063
JET,20030827,60689,58.1347961425781,0.0498265,0.780558,0.321474,0.433053,-0.668657,2.22038,0.393453,0.577595,0.180472,4A1T2F,1064
JET,20030829,60709,61.3639831542969,0.0497108,0.781201,0.320341,0.434162,-0.668502,2.22126,0.391378,0.576191,0.180203,C7HNAS,1065
JET,20030829,60712,61.1156005859375,0.0497157,0.781364,0.320362,0.433979,-0.668477,2.22097,0.391338,0.575879,0.180196,R4J24Z,1066
JET,20030829,60715,60.8671875,0.0497445,0.78116,0.320488,0.434093,-0.668809,2.22133,0.391863,0.576657,0.180293,7LISLD,1067
JET,20030829,60719,61.1156005859375,0.0497837,0.781492,0.320432,0.43337,-0.668531,2.21977,0.391815,0.575834,0.180291,ODPYE9,1068
JET,20030905,60836,59.3768005371094,0.0496393,0.780122,0.319792,0.436295,-0.668809,2.22451,0.391536,0.578618,0.179556,RPVTMD,1069
JET,20030905,60837,59.3768005371094,0.0496184,0.780111,0.319662,0.436396,-0.66862,2.22452,0.39118,0.578405,0.179504,DMVNDQ,1070
JET,20030905,60838,59.6251831054688,0.0495973,0.780655,0.320135,0.435693,-0.668613,2.22405,0.390922,0.577144,0.179898,HBWLV7,1071
JET,20030905,60840,59.3768005371094,0.0496519,0.780728,0.320036,0.435427,-0.668552,2.22325,0.39122,0.577205,0.179412,T1REQ7,1072
JET,20030905,60841,58.8799743652344,0.0495895,0.780763,0.320162,0.435561,-0.668527,2.22386,0.390761,0.576807,0.179941,H87XDO,1073
JET,20030905,60842,59.8735961914063,0.0497327,0.780704,0.31988,0.435094,-0.668633,2.22221,0.391885,0.57765,0.179313,G7SMN5,1074
JET,20030905,60843,64.3861694335938,0.0496158,0.783375,0.31586,0.437163,-0.66798,2.22074,0.3859,0.573021,0.177217,DP41R5,1075
JET,20030905,60848,59.6251831054688,0.0496121,0.781753,0.318992,0.435721,-0.668483,2.22261,0.389435,0.575402,0.179392,4CBENJ,1076
JET,20030905,60849,62.8957824707031,0.0496313,0.782054,0.318698,0.435669,-0.668557,2.22215,0.389206,0.575081,0.179382,UF0MAL,1077
JET,20030905,60850,63.8893737792969,0.0497466,0.783867,0.317004,0.434991,-0.668474,2.21856,0.38771,0.572561,0.178735,HRJ17G,1078
JET,20030905,60851,64.3861694335938,0.0497233,0.783609,0.317251,0.435048,-0.668472,2.21904,0.387898,0.572838,0.179013,KHJM73,1079
JET,20030905,60852,63.1441955566406,0.0497932,0.784715,0.316327,0.434424,-0.668345,2.21656,0.387074,0.571142,0.178815,25VIKL,1080
JET,20030905,60854,56.1475830078125,0.0496951,0.780299,0.320033,0.435933,-0.669289,2.2247,0.39218,0.578925,0.179609,YG4XD7,1081
JET,20030908,60859,51.13818359375,0.0495878,0.780759,0.320589,0.435367,-0.668528,2.22353,0.390938,0.576678,0.179893,6SBIIO,1082
JET,20030908,60861,46.6393737792969,0.0495819,0.780815,0.320363,0.435463,-0.66851,2.2238,0.390738,0.576612,0.179881,ULHS4X,1083
JET,20030908,60862,46.3909912109375,0.0495848,0.780826,0.320387,0.435423,-0.668517,2.22372,0.39077,0.576599,0.179899,UQ7UUY,1084
JET,20030908,60865,56.8789978027344,0.0499048,0.780255,0.322057,0.432597,-0.669102,2.2202,0.394854,0.578648,0.180662,1II4O1,1085
JET,20030908,60870,54.3674011230469,0.0497056,0.780283,0.321192,0.434276,-0.668697,2.22252,0.39276,0.577716,0.180267,V47PXX,1086
JET,20030929,61095,63.392578125,0.0495694,0.780893,0.320157,0.435519,-0.668462,2.22391,0.390478,0.576418,0.180025,74WG62,1087
JET,20030929,61096,63.392578125,0.0495407,0.781157,0.319376,0.436075,-0.668611,2.22486,0.389652,0.576238,0.180197,KQIT8V,1088
JET,20030929,61097,63.392578125,0.0495505,0.780978,0.319782,0.435837,-0.668537,2.22446,0.39007,0.576389,0.180169,T6TS0M,1089
