ind,id,PHASE,TOK,IP,BT,NEL,PLTH,RGEO,KAREA,EPS,MEFF,TAUTH,DATE,SHOT,TIME,Q95,ZEFF,AMIN,VOL,POHM,PNBI,DWDIA,DWMHD,PICRH,PECRH,PL,PFLOSS,TAV,LCOULOMB,QCYL5,TAUBOHM,RHOSTAR,BETASTAR,NUSTAR,OMEGACYCL,IP_error,BT_error,NEL_error,PLTH_error,POHM_error,PNBI_error,DWDIA_error,DWMHD_error,PICRH_error,PECRH_error,PL_error,PFLOSS_error,RGEO_error,AMIN_error,EPS_error,VOL_error,KAREA_error,MEFF_error
19255,Z6AJWC,HGELM,JET,-3.153,-2.971,2.455,11.479999999999999,2.861,1.73007410621433,0.3656064313177211,2.0,0.3707,19900913,22310,54.26,4.198,0.0,1.046,106.9,64240.0,1.193e7,246300.0,415200.0,0.0,0.0,1.175e7,261900.0,3841.07286602909,16.886046641460243,3.115722281455138,0.5506748499999999,0.004061340729852283,0.7581094844986929,0.009970407738760711,1.4855,"(-3.12147, -3.18453)","(-2.94129, -3.00071)","(2.2586, 2.6514)","(10.905999999999999, 12.053999999999998)","(51392.0, 77088.0)","(1.0737e7, 1.3123e7)","(221670.0, 270930.0)","(332160.0, 498240.0)","(0.0, 0.0)","(0.0, 0.0)","(1.0566722e7, 1.2929158e7)","(130950.0, 392850.0)","(2.83239, 2.8896100000000002)","(1.01462, 1.07738)","(0.3511269686912767, 0.3803784083406593)","(100.486, 113.31400000000001)","(1.5177448492753065, 1.9687652692390905)","(1.6, 2.4)"
19267,MJQBEC,HSELM,JET,-3.165,-2.967,2.065,9.136,2.874,1.74009123183576,0.35247042449547666,2.0,0.6281,19900913,22312,54.24,4.061,3.121,1.013,101.3,126000.0,1.195e7,2.658e6,3.047e6,0.0,0.0,9.413e6,276600.0,6495.05471355322,17.497834263141776,2.9128388136037504,0.93178635,0.005460619368666951,1.0811873816450253,0.0030153698870729845,1.4835,"(-3.13335, -3.19665)","(-2.93733, -2.99667)","(1.8998, 2.2302)","(8.6792, 9.592799999999999)","(100800.0, 151200.0)","(1.0755e7, 1.3145e7)","(2.3922e6, 2.9238e6)","(2.4376e6, 3.6564e6)","(0.0, 0.0)","(0.0, 0.0)","(8.4636e6, 1.03724e7)","(138300.0, 414900.0)","(2.84526, 2.90274)","(0.9826099999999999, 1.0433899999999998)","(0.3385111997629825, 0.3667116537680211)","(95.222, 107.378)","(1.526532588922911, 1.980164416217965)","(1.6, 2.4)"
19308,JEY5D7,HSELM,JET,-4.1819999999999995,2.992,3.4099999999999997,12.5,2.859,1.72548572627085,0.3864987757957328,2.0,0.4409,19900914,22328,50.09,3.796,2.932,1.105,118.9,1.213e6,1.564e7,4.209e6,4.835e6,0.0,0.0,1.264e7,142700.0,3217.88313696667,16.544725889150907,2.6353824899834555,0.6595864,0.0034941275676211056,0.8698305559163887,0.015034594494417092,1.496,"(-4.140179999999999, -4.22382)","(2.96208, 3.02192)","(3.1371999999999995, 3.6828)","(11.875, 13.125)","(970400.0, 1.4556e6)","(1.4076e7, 1.7204e7)","(3.7881e6, 4.6299e6)","(3.868e6, 5.802e6)","(0.0, 0.0)","(0.0, 0.0)","(1.12583e7, 1.40297e7)","(71350.0, 214050.0)","(2.83041, 2.88759)","(1.07185, 1.13815)","(0.3711918935860008, 0.4021148879490957)","(111.766, 126.034)","(1.5137195939404522, 1.963543849507793)","(1.6, 2.4)"
19447,JJ927S,HGELM,JET,-2.094,1.156,2.69,7.209,2.803,1.67122925454143,0.4042097752408134,2.0,0.3371,19900917,22391,54.51,3.081,0.0,1.133,118.7,80920.0,1.002e7,2.476e6,2.981e6,0.0,0.0,7.621e6,412400.0,1801.68708377025,16.083311200205898,2.1136366686110244,0.19484379999999998,0.0065997795398369825,2.5736481208429822,0.027039266209451573,0.578,"(-2.07306, -2.11494)","(1.14444, 1.16756)","(2.4748, 2.9052)","(6.8485499999999995, 7.56945)","(64736.0, 97104.0)","(9.018e6, 1.1022e7)","(2.2284e6, 2.7236e6)","(2.3848e6, 3.5772e6)","(0.0, 0.0)","(0.0, 0.0)","(6.854336e6, 8.395504e6)","(206200.0, 618600.0)","(2.7749699999999997, 2.83103)","(1.09901, 1.16699)","(0.38820146731048416, 0.4205414833313514)","(111.578, 125.822)","(1.4661219331169117, 1.9018018369612502)","(1.6, 2.4)"
19448,5VYJSC,HGELM,JET,-2.085,1.109,2.885,8.721,2.805,1.67750245444179,0.40285204991087337,2.0,0.3156,19900917,22391,54.81,3.008,0.0,1.13,118.6,0.0,1.002e7,897100.0,791200.0,0.0,0.0,9.12e6,399000.0,1904.1186795548,16.103615118457057,2.031078933005013,0.1750002,0.007091114648309536,3.169639934714313,0.025124946469528342,0.5545,"(-2.06415, -2.1058499999999998)","(1.09791, 1.12009)","(2.6542, 3.1157999999999997)","(8.28495, 9.15705)","(0.0, 0.0)","(9.018e6, 1.1022e7)","(807390.0, 986810.0)","(632960.0, 949440.0)","(0.0, 0.0)","(0.0, 0.0)","(8.21061e6, 1.003519e7)","(199500.0, 598500.0)","(2.7769500000000003, 2.83305)","(1.0960999999999999, 1.1639)","(0.3868975132807398, 0.4191289004123228)","(111.484, 125.716)","(1.471625233121832, 1.9089405242847903)","(1.6, 2.4)"
19486,DEEF9O,HSELM,JET,-3.1559999999999997,-2.985,2.417,10.09,2.857,1.7249099160891,0.3710185509275464,2.0,0.4861,19900921,22506,55.1,4.299,4.432,1.06,109.3,542600.0,1.225e7,2.442e6,3.169e6,0.0,0.0,1.035e7,262300.0,4393.80897228274,17.02829124979427,3.20715181516584,0.72550425,0.004266265458056636,0.8457896027667074,0.007606491266301967,1.4925,"(-3.12444, -3.1875599999999995)","(-2.9551499999999997, -3.01485)","(2.2236399999999996, 2.61036)","(9.5855, 10.5945)","(434080.0, 651120.0)","(1.1025e7, 1.3475e7)","(2.1978e6, 2.6862e6)","(2.5352e6, 3.8028e6)","(0.0, 0.0)","(0.0, 0.0)","(9.26128e6, 1.143992e7)","(131150.0, 393450.0)","(2.82843, 2.8855700000000004)","(1.0282, 1.0918)","(0.35632474693041577, 0.3860091994498715)","(102.74199999999999, 115.858)","(1.5132144520309976, 1.9628885971787577)","(1.6, 2.4)"
19491,M9TR3R,HSELM,JET,-3.1439999999999997,-2.987,3.084,13.399999999999999,2.859,1.72877984309359,0.37425673312346974,2.0,0.4742,19900921,22507,55.35,4.664,0.0,1.07,111.7,823000.0,1.313e7,299100.0,419900.0,0.0,0.0,1.365e7,248100.0,4368.09863506929,16.90057239393737,3.2891085203524906,0.7082177000000001,0.004211188754790865,1.0714441844505527,0.009873053873899132,1.4935,"(-3.1125599999999998, -3.1754399999999996)","(-2.9571300000000003, -3.01687)","(2.8372800000000002, 3.33072)","(12.729999999999999, 14.069999999999999)","(658400.0, 987600.0)","(1.1817e7, 1.4443e7)","(269190.0, 329010.0)","(335920.0, 503880.0)","(0.0, 0.0)","(0.0, 0.0)","(1.220621e7, 1.510159e7)","(124050.0, 372150.0)","(2.83041, 2.88759)","(1.0379, 1.1021)","(0.35943468428689673, 0.3893782172900746)","(104.998, 118.402)","(1.5166094290190015, 1.967292441993015)","(1.6, 2.4)"
19501,KJ8UME,HGELM,JET,-3.165,-2.972,1.688,8.885,2.863,1.72934062530268,0.3625567586447782,2.0,0.449,19900921,22509,54.8,4.043,0.0,1.038,105.3,0.0,1.389e7,4.662e6,4.836e6,0.0,0.0,9.227e6,342100.0,5314.32576258801,17.39799225239088,3.055804575847117,0.667214,0.004812330185439171,0.7207027779476963,0.003667252546761848,1.486,"(-3.13335, -3.19665)","(-2.94228, -3.00172)","(1.55296, 1.82304)","(8.44075, 9.32925)","(0.0, 0.0)","(1.2501e7, 1.5279e7)","(4.1958e6, 5.1282e6)","(3.8688e6, 5.8032e6)","(0.0, 0.0)","(0.0, 0.0)","(8.3052e6, 1.01508e7)","(171050.0, 513150.0)","(2.83437, 2.89163)","(1.00686, 1.06914)","(0.34819807513409395, 0.37720551656981977)","(98.982, 111.618)","(1.5171013873150931, 1.9679305930022055)","(1.6, 2.4)"
19508,2O23BT,HGELM,JET,-3.149,-2.973,2.132,8.526,2.863,1.73116110824822,0.3611596227733147,2.0,0.5328,19900921,22510,55.1,4.043,0.0,1.034,104.6,0.0,1.126e7,2.481e6,2.533e6,0.0,0.0,8.783e6,256500.0,4822.80766420696,17.18418431058073,3.050846376615213,0.7920072,0.004600573920199251,0.8255255431315295,0.005578170843053526,1.4865,"(-3.1175100000000002, -3.18049)","(-2.94327, -3.0027299999999997)","(1.96144, 2.30256)","(8.0997, 8.9523)","(0.0, 0.0)","(1.0134e7, 1.2386e7)","(2.2329e6, 2.7291e6)","(2.0264e6, 3.0396e6)","(0.0, 0.0)","(0.0, 0.0)","(7.9011e6, 9.6569e6)","(128250.0, 384750.0)","(2.83437, 2.89163)","(1.00298, 1.06502)","(0.3468562713763517, 0.37575193076415575)","(98.324, 110.87599999999999)","(1.5186984452699306, 1.970002240444098)","(1.6, 2.4)"
19509,D3BXGS,HGELM,JET,-3.145,-2.97,2.281,9.524,2.866,1.72778722566788,0.35973482205163987,2.0,0.5042,19900921,22510,55.27,4.039,0.0,1.031,103.9,0.0,1.105e7,1.283e6,1.161e6,0.0,0.0,9.769e6,245000.0,4796.86408588554,17.145013719630185,3.0258998003971223,0.748737,0.004606181874272955,0.8802438333553138,0.0060115709568197605,1.485,"(-3.11355, -3.17645)","(-2.9403, -2.9997000000000003)","(2.09852, 2.46348)","(9.047799999999999, 10.0002)","(0.0, 0.0)","(9.945e6, 1.2155e7)","(1.1547e6, 1.4113e6)","(928800.0, 1.3932e6)","(0.0, 0.0)","(0.0, 0.0)","(8.7903e6, 1.07437e7)","(122500.0, 367500.0)","(2.83734, 2.89466)","(1.00007, 1.0619299999999998)","(0.3454878984060304, 0.37426956233655456)","(97.66600000000001, 110.134)","(1.5157386339589716, 1.9661628772498816)","(1.6, 2.4)"
19714,3CYAKP,HSELM,JET,-3.1399999999999997,2.357,2.8129999999999997,5.079,2.849,1.75042205376313,0.38364338364338363,2.0,0.824,19901008,22873,51.34,4.019,2.25,1.093,117.6,434600.0,5.517e6,759600.0,658300.0,0.0,0.0,5.192e6,112600.0,2994.98394678299,16.569171409105014,2.7537443403471413,0.9710840000000001,0.004326084467961681,1.0761634979587476,0.01509693186593221,1.1785,"(-3.1085999999999996, -3.1713999999999998)","(2.3334300000000003, 2.38057)","(2.58796, 3.0380399999999996)","(4.82505, 5.332949999999999)","(347680.0, 521520.0)","(4.9653e6, 6.0687e6)","(683640.0, 835560.0)","(526640.0, 789960.0)","(0.0, 0.0)","(0.0, 0.0)","(4.62934e6, 5.75466e6)","(56300.0, 168900.0)","(2.82051, 2.8774900000000003)","(1.0602099999999999, 1.12579)","(0.36844958627136837, 0.3991441264168537)","(110.544, 124.65599999999999)","(1.5355955254252978, 1.9919205388836025)","(1.6, 2.4)"
19715,F1C16Y,HSELM,JET,-3.137,2.347,2.883,5.880999999999999,2.85,1.753242394161,0.38280701754385965,2.0,0.7234,19901008,22873,51.59,4.02,2.535,1.091,117.4,594300.0,5.528e6,129900.0,16790.0,0.0,0.0,5.992e6,111300.0,2975.50604385123,16.550356716289333,2.73870669199664,0.8489099,0.004338304867537784,1.1051277675743065,0.01562908477658918,1.1735,"(-3.10563, -3.16837)","(2.32353, 2.37047)","(2.65236, 3.11364)","(5.586949999999999, 6.17505)","(475440.0, 713160.0)","(4.9752e6, 6.0808e6)","(116910.0, 142890.0)","(13432.0, 20148.0)","(0.0, 0.0)","(0.0, 0.0)","(5.33373e6, 6.65107e6)","(55650.0, 166950.0)","(2.8215, 2.8785000000000003)","(1.05827, 1.12373)","(0.3676463435817266, 0.39827396774765195)","(110.35600000000001, 124.444)","(1.5380697299097732, 1.9951299899717447)","(1.6, 2.4)"
19727,9DDX3Y,HSELM,JET,-3.146,2.979,2.1919999999999997,5.646,2.851,1.73629729645381,0.3763591722202736,2.0,0.8146,19901009,22876,52.0,4.529,0.0,1.073,112.5,184500.0,7.842e6,2.204e6,2.34e6,0.0,0.0,5.822e6,176900.0,4415.1598097766,17.08199514817434,3.319129266651365,1.2133467,0.0042333139590688676,0.773889870922574,0.0069276603617754425,1.4895,"(-3.11454, -3.17746)","(2.94921, 3.0087900000000003)","(2.0166399999999998, 2.3673599999999997)","(5.3637, 5.9283)","(147600.0, 221400.0)","(7.0578e6, 8.6262e6)","(1.9836e6, 2.4244e6)","(1.872e6, 2.808e6)","(0.0, 0.0)","(0.0, 0.0)","(5.2218e6, 6.4232e6)","(88450.0, 265350.0)","(2.82249, 2.87951)","(1.04081, 1.10519)","(0.36145385846897565, 0.39156560342109265)","(105.75, 119.25)","(1.5232042772258823, 1.9758470472758518)","(1.6, 2.4)"
19728,EEYWH0,HSELM,JET,-3.143,2.998,2.276,6.8,2.853,1.73677355086635,0.37574483000350506,2.0,0.7237,19901009,22876,52.23,4.587,0.0,1.072,112.4,135700.0,8.049e6,1.206e6,1.203e6,0.0,0.0,6.979e6,178800.0,4553.97756293808,17.09414958491781,3.3384825171183468,1.0848263,0.004276086868858288,0.8183386786127349,0.00682703318912701,1.499,"(-3.11157, -3.1744299999999996)","(2.96802, 3.0279800000000003)","(2.09392, 2.45808)","(6.46, 7.14)","(108560.0, 162840.0)","(7.2441e6, 8.8539e6)","(1.0854e6, 1.3266e6)","(962400.0, 1.4436e6)","(0.0, 0.0)","(0.0, 0.0)","(6.26726e6, 7.69014e6)","(89400.0, 268200.0)","(2.8244700000000003, 2.88153)","(1.03984, 1.10416)","(0.36086384663702964, 0.39092643929657594)","(105.656, 119.144)","(1.523622081688119, 1.9763890085382985)","(1.6, 2.4)"
19757,05WVKB,HSELM,JET,-3.13,2.342,2.046,3.2209999999999996,2.862,1.77343974645374,0.35255066387141853,2.0,1.195,19901009,22883,53.01,3.356,2.03,1.009,102.0,436600.0,4.178e6,1.292e6,1.336e6,0.0,0.0,3.322e6,101800.0,4367.48094480542,17.10560136861095,2.3600883549420186,1.399345,0.0056952781901793694,1.1561017484505338,0.005209909711838877,1.171,"(-3.0987, -3.1612999999999998)","(2.31858, 2.3654200000000003)","(1.8823199999999998, 2.2096799999999996)","(3.0599499999999997, 3.3820499999999996)","(349280.0, 523920.0)","(3.7602e6, 4.5958e6)","(1.1628e6, 1.4212e6)","(1.0688e6, 1.6032e6)","(0.0, 0.0)","(0.0, 0.0)","(2.94668e6, 3.69852e6)","(50900.0, 152700.0)","(2.83338, 2.89062)","(0.9787299999999999, 1.03927)","(0.3385882613418574, 0.3667951351389506)","(95.88, 108.12)","(1.5557882931211395, 2.018113887356087)","(1.6, 2.4)"
19758,LV6QYS,HSELM,JET,-3.129,2.34,2.0709999999999997,3.319,2.865,1.77862680110369,0.3514834205933682,2.0,1.321,19901009,22883,53.54,3.374,3.045,1.007,102.0,369800.0,4.424e6,1.361e6,1.333e6,0.0,0.0,3.433e6,114000.0,4914.34246174071,17.217500473809388,2.353448494897451,1.5455699999999999,0.006058496631000752,1.3190066734561456,0.004204110261444209,1.17,"(-3.09771, -3.16029)","(2.3165999999999998, 2.3634)","(1.9053199999999997, 2.23668)","(3.15305, 3.48495)","(295840.0, 443760.0)","(3.9816e6, 4.8664e6)","(1.2249e6, 1.4971e6)","(1.0664e6, 1.5996e6)","(0.0, 0.0)","(0.0, 0.0)","(3.05254e6, 3.81306e6)","(57000.0, 171000.0)","(2.8363500000000004, 2.89365)","(0.9767899999999999, 1.03721)","(0.33756328512432393, 0.36568477092037294)","(95.88, 108.12)","(1.560338748763239, 2.0240165784649746)","(1.6, 2.4)"
19762,ES1OUO,HSELM,JET,-3.127,2.346,2.233,3.191,2.858,1.77240688154032,0.35339398180545833,2.0,0.9867,19901009,22884,53.01,3.334,1.668,1.01,102.0,849000.0,3.809e6,1.376e6,1.294e6,0.0,0.0,3.282e6,90950.0,3273.10438757055,16.773424204437266,2.372206034500377,1.1573991000000001,0.004917088630353342,0.9423793370323099,0.009928858467449585,1.173,"(-3.0957299999999996, -3.15827)","(2.32254, 2.36946)","(2.05436, 2.4116400000000002)","(3.03145, 3.3505499999999997)","(679200.0, 1.0188e6)","(3.4281e6, 4.1899e6)","(1.2384e6, 1.5136e6)","(1.0352e6, 1.5528e6)","(0.0, 0.0)","(0.0, 0.0)","(2.8689e6, 3.6951e6)","(45475.0, 136425.0)","(2.8294200000000003, 2.88658)","(0.9797, 1.0403)","(0.33939818054583626, 0.3676725265248708)","(95.88, 108.12)","(1.5548821900838692, 2.016938522345965)","(1.6, 2.4)"
19763,XXJW1L,HSELM,JET,-3.121,2.348,2.25,3.149,2.861,1.77409586553992,0.3523243621111499,2.0,1.198,19901009,22884,53.53,3.364,2.497,1.008,101.8,355100.0,3.823e6,937700.0,971200.0,0.0,0.0,3.24e6,90990.0,3900.74616498978,16.945061053395126,2.370857744643196,1.4064519999999998,0.00537393872682069,1.1297106277600717,0.00715191411558783,1.174,"(-3.08979, -3.15221)","(2.3245199999999997, 2.37148)","(2.07, 2.43)","(2.99155, 3.30645)","(284080.0, 426120.0)","(3.4407e6, 4.2053e6)","(843930.0, 1.03147e6)","(776960.0, 1.16544e6)","(0.0, 0.0)","(0.0, 0.0)","(2.88085e6, 3.59995e6)","(45495.0, 136485.0)","(2.83239, 2.8896100000000002)","(0.97776, 1.03824)","(0.33837092202754, 0.36655968987321663)","(95.692, 107.908)","(1.556363887750281, 2.0188605284766648)","(1.6, 2.4)"
19764,SJVWHA,HSELM,JET,-3.122,2.347,2.227,3.326,2.862,1.77521810364679,0.3522012578616352,2.0,1.208,19901009,22884,53.81,3.376,2.605,1.008,101.9,467200.0,3.811e6,860900.0,906500.0,0.0,0.0,3.417e6,91410.0,4192.7570283619,17.022389127715222,2.3678431042730583,1.4175879999999998,0.005573829965258406,1.202892798122106,0.006152621654756758,1.1735,"(-3.09078, -3.1532199999999997)","(2.32353, 2.37047)","(2.0488399999999998, 2.40516)","(3.1597, 3.4923)","(373760.0, 560640.0)","(3.4299e6, 4.1921e6)","(774810.0, 946990.0)","(725200.0, 1.0878e6)","(0.0, 0.0)","(0.0, 0.0)","(3.02885e6, 3.80575e6)","(45705.0, 137115.0)","(2.83338, 2.89062)","(0.97776, 1.03824)","(0.33825269319384765, 0.3664316117146306)","(95.786, 108.01400000000001)","(1.557348395350419, 2.0201375971297915)","(1.6, 2.4)"
19810,GTAWT5,HSELM,JET,-3.1359999999999997,2.347,2.105,8.03,2.863,1.77516922371496,0.3580160670625218,1.5,0.5531,19901009,22898,52.61,3.476,0.0,1.025,105.4,741400.0,7.859e6,385500.0,315100.0,0.0,0.0,8.215e6,185700.0,4738.75387534246,17.17297477439087,2.4379928053434643,0.8654171333333334,0.005046650659482092,1.2850595836458554,0.004615853225681251,1.5646666666666667,"(-3.10464, -3.1673599999999995)","(2.32353, 2.37047)","(1.9365999999999999, 2.2734)","(7.628499999999999, 8.4315)","(593120.0, 889680.0)","(7.0731e6, 8.6449e6)","(346950.0, 424050.0)","(252080.0, 378120.0)","(0.0, 0.0)","(0.0, 0.0)","(7.31927e6, 9.11053e6)","(92850.0, 278550.0)","(2.83437, 2.89163)","(0.99425, 1.05575)","(0.3438372129214318, 0.37248136270141163)","(99.07600000000001, 111.724)","(1.5573055143752623, 2.0200819734360977)","(1.2, 1.8)"
19822,3DWX53,HSELM,JET,-3.135,2.344,2.27,6.691999999999999,2.857,1.762338450468,0.3566678333916695,1.5,0.6012,19901009,22900,51.11,3.4,2.199,1.019,103.2,150800.0,7.59e6,872000.0,805300.0,0.0,0.0,6.868e6,176900.0,4065.56181371134,16.982020327569906,2.393702288519719,0.9394752,0.004708001738608968,1.1919674674868557,0.006589329250348763,1.5626666666666666,"(-3.1036499999999996, -3.16635)","(2.32056, 2.3674399999999998)","(2.0884, 2.4516)","(6.357399999999999, 7.026599999999999)","(120640.0, 180960.0)","(6.831e6, 8.349e6)","(784800.0, 959200.0)","(644240.0, 966360.0)","(0.0, 0.0)","(0.0, 0.0)","(6.16684e6, 7.57076e6)","(88450.0, 265350.0)","(2.82843, 2.8855700000000004)","(0.9884299999999999, 1.04957)","(0.3425423746434846, 0.37107865494284814)","(97.00800000000001, 109.392)","(1.5460494416221688, 2.00548099151552)","(1.2, 1.8)"
19823,K1A09Z,HSELM,JET,-3.1319999999999997,2.352,2.355,8.033999999999999,2.86,1.76755788596319,0.35454545454545455,1.5,0.5121,19901009,22900,51.4,3.407,3.998,1.014,102.6,550300.0,7.655e6,-2085.0,18090.0,0.0,0.0,8.208e6,174100.0,4030.90075586071,16.955077802181204,2.3853527449323146,0.8029727999999999,0.004694981680499563,1.2177315927763477,0.006988434855571722,1.5679999999999998,"(-3.1006799999999997, -3.1633199999999997)","(2.32848, 2.37552)","(2.1666, 2.5434)","(7.632299999999999, 8.435699999999999)","(440240.0, 660360.0)","(6.8895e6, 8.4205e6)","(-1876.5, -2293.5)","(14472.0, 21708.0)","(0.0, 0.0)","(0.0, 0.0)","(7.3316165e6, 9.0831535e6)","(87050.0, 261150.0)","(2.8314, 2.8886)","(0.98358, 1.04442)","(0.3405040504050405, 0.3688705234159779)","(96.44399999999999, 108.756)","(1.5506283040596196, 2.0114205309208293)","(1.2, 1.8)"
19833,H0RJDL,HSELM,JET,-3.1149999999999998,2.368,3.078,8.234,2.832,1.76561005899303,0.3742937853107345,1.5,0.5729,19901009,22907,57.04,3.988,1.434,1.06,110.9,218800.0,9.821e6,1.614e6,1.939e6,0.0,0.0,8.426e6,192300.0,3271.46143506439,16.612455091710455,2.6624224015997293,0.9044181333333333,0.004018754354491328,1.2743250365065428,0.013843719173739498,1.5786666666666667,"(-3.08385, -3.1461499999999996)","(2.3443199999999997, 2.39168)","(2.83176, 3.3242399999999996)","(7.8223, 8.6457)","(175040.0, 262560.0)","(8.8389e6, 1.08031e7)","(1.4526e6, 1.7754e6)","(1.5512e6, 2.3268e6)","(0.0, 0.0)","(0.0, 0.0)","(7.56134e6, 9.29026e6)","(96150.0, 288450.0)","(2.80368, 2.8603199999999998)","(1.0282, 1.0918)","(0.3594702690608044, 0.38941676653541063)","(104.24600000000001, 117.554)","(1.5489195308107613, 2.009203970326364)","(1.2, 1.8)"
19834,7L10UL,HSELM,JET,-3.1069999999999998,2.362,3.246,9.381,2.832,1.76894611882374,0.3739406779661017,1.5,0.5183,19901009,22907,57.19,3.995,1.519,1.059,110.9,622900.0,9.839e6,893600.0,975400.0,0.0,0.0,9.568e6,187000.0,3197.50316729327,16.563016812788693,2.6616598514398815,0.8161497333333333,0.003986922189897336,1.3201792533757921,0.015254233845378145,1.5746666666666667,"(-3.0759299999999996, -3.13807)","(2.33838, 2.3856200000000003)","(2.98632, 3.50568)","(8.911950000000001, 9.85005)","(498320.0, 747480.0)","(8.8551e6, 1.08229e7)","(804240.0, 982960.0)","(780320.0, 1.17048e6)","(0.0, 0.0)","(0.0, 0.0)","(8.54918e6, 1.058742e7)","(93500.0, 280500.0)","(2.80368, 2.8603199999999998)","(1.0272299999999999, 1.09077)","(0.359131146165464, 0.38904939222735835)","(104.24600000000001, 117.554)","(1.5518461612982934, 2.0130002925227473)","(1.2, 1.8)"
19835,MWUTS9,HSELM,JET,-3.1029999999999998,2.368,3.279,10.0,2.832,1.76561005899303,0.3742937853107345,1.5,0.4905,19901009,22907,57.41,4.026,1.583,1.06,110.9,486100.0,9.848e6,145600.0,-12930.0,0.0,0.0,1.019e7,186200.0,3193.96881522285,16.55685333957589,2.6735763290199195,0.774336,0.003970872056210816,1.3253844878314818,0.015484866292746657,1.5786666666666667,"(-3.07197, -3.1340299999999996)","(2.3443199999999997, 2.39168)","(3.01668, 3.54132)","(9.5, 10.5)","(388880.0, 583320.0)","(8.8632e6, 1.08328e7)","(131040.0, 160160.0)","(-10344.0, -15516.0)","(0.0, 0.0)","(0.0, 0.0)","(9.12104e6, 1.125596e7)","(93100.0, 279300.0)","(2.80368, 2.8603199999999998)","(1.0282, 1.0918)","(0.3594702690608044, 0.38941676653541063)","(104.24600000000001, 117.554)","(1.5489195308107613, 2.009203970326364)","(1.2, 1.8)"
19852,ZH5G53,HSELM,JET,-3.506,2.653,2.396,4.784,2.878,1.69709843880079,0.38047255038220984,2.0,0.7261,19901013,22985,55.76,3.749,2.41,1.095,115.6,1.018e6,3.886e6,53110.0,-86340.0,0.0,0.0,4.852e6,67770.0,2969.34908028007,16.640800726090514,2.6764683973170924,0.9631716499999999,0.00381994182671406,0.7173097958904336,0.01306138127851647,1.3265,"(-3.4709399999999997, -3.54106)","(2.62647, 2.67953)","(2.20432, 2.5876799999999998)","(4.5447999999999995, 5.0232)","(814400.0, 1.2216e6)","(3.4974e6, 4.2746e6)","(47799.0, 58421.0)","(-69072.0, -103608.0)","(0.0, 0.0)","(0.0, 0.0)","(4.264001e6, 5.437779e6)","(33885.0, 101655.0)","(2.8492200000000003, 2.90678)","(1.06215, 1.12785)","(0.36540433056509264, 0.3958451786804809)","(108.664, 122.53599999999999)","(1.4888162333342045, 1.931240085490852)","(1.6, 2.4)"
19853,O20DY1,HSELM,JET,-3.5029999999999997,2.652,2.302,4.763999999999999,2.879,1.70419622118916,0.37964571031608196,2.0,0.7399,19901013,22985,56.37,3.735,2.992,1.093,115.7,1.008e6,3.886e6,60910.0,-95940.0,0.0,0.0,4.833e6,69200.0,3133.26071521193,16.71454337150475,2.676402226056329,0.9811074000000001,0.00393262082818666,0.7277597032842728,0.011360952459762971,1.326,"(-3.4679699999999998, -3.5380299999999996)","(2.62548, 2.6785200000000002)","(2.11784, 2.48616)","(4.525799999999999, 5.002199999999999)","(806400.0, 1.2096e6)","(3.4974e6, 4.2746e6)","(54819.0, 67001.0)","(-76752.0, -115128.0)","(0.0, 0.0)","(0.0, 0.0)","(4.248981e6, 5.417199e6)","(34600.0, 103800.0)","(2.85021, 2.90779)","(1.0602099999999999, 1.12579)","(0.36461023664019754, 0.39498493093491355)","(108.75800000000001, 122.642)","(1.4950429161234216, 1.9393171195350352)","(1.6, 2.4)"
20016,MQWZGW,HGELM,JET,-3.1599999999999997,2.33,3.225,6.633,2.857,1.79752172461977,0.3528176408820441,1.5,0.8117,19901029,23336,53.4,3.369,0.0,1.008,103.0,204100.0,8.343e6,1.76e6,1.494e6,0.0,0.0,6.786e6,153800.0,3836.48519514403,16.748448460867262,2.357295020711232,1.2608406666666667,0.0046511295019682685,1.6172776869994758,0.010378119346382967,1.5533333333333335,"(-3.1283999999999996, -3.1915999999999998)","(2.3067, 2.3533)","(2.967, 3.483)","(6.30135, 6.96465)","(163280.0, 244920.0)","(7.5087e6, 9.1773e6)","(1.584e6, 1.936e6)","(1.1952e6, 1.7928e6)","(0.0, 0.0)","(0.0, 0.0)","(6.08798e6, 7.48622e6)","(76900.0, 230700.0)","(2.82843, 2.8855700000000004)","(0.97776, 1.03824)","(0.33884466500552746, 0.36707289909950047)","(96.82, 109.18)","(1.576914728220405, 2.0455183563655703)","(1.2, 1.8)"
