ind,id,TOK,TOK_ID,DIVNAME,LCUPDATE,DATE,SHOT,TIME,TIME_ID,T1,T2,AUXHEAT,PHASE,HYBRID,ITB,ITBTYPE,ELMTYPE,ELMFREQ,ELMMAX,ELMDUR,ELMINT,OLTIME,LHTIME,TPI,ISEQ,MEFF,PGASA,PGASZ,BGASA,BGASZ,BGASA2,BGASZ2,PELLET,FUELRATE,XGASZ,XGASA,CONFIG,RGEO,RMAG,AMIN,KAPPA,KAPPAA,KAREA,DELTA,DELTAU,DELTAL,INDENT,AREA,VOL,SURFFORM,SEPLIM,XPLIM,WALMAT,DIVMAT,LIMMAT,EVAP,DALFMP,DALFDV,IGRADB,BT,IEML,PREMAG,IP,VSURF,Q95,SH95,BEILI2,BEIMHD,BEPMHD,BETMHD,BEPDIA,BMHDMDIA,TAUCR,FBS,RHOQ2,RHOINV,NEL,NELFORM,DNELDT,NEV,NE0,NE0TSC,ZEFF,ZEFFNEO,PRAD,POHM,ENBI,PINJ,BSOURCE,PINJ2,BSOURCE2,COCTR,PNBI,PFLOSS,ECHFREQ,ECHMODE,ECHLOC,PECRHC,PECRH,ICFREQ,ICSCHEME,ICANTEN,PICRHC,PICRH,PALPHA,DWDIA,DWDIAPAR,DWMHD,DWHC,TEV,TE0,TE0TSC,TIV,TI0,TICX0,WDIA,WMHD,WKIN,WEKIN,WIKIN,WROT,WFPER,WFPAR,WFFORM,WFANI,WFICRH,WFICRHP,WFICFORM,ICFORM,WFANIIC,TAUDIA,TAUMHD,TAUTH1,TAUTH2,WTOT,WTH,PL,PLTH,TAUTOT],TAUTH,TAUC92,TAUC93,H89,HITER96L,H93,HITER92Y,HEPS97,HIPB98Y,HIPB98Y1,HIPB98Y2,HIPB98Y3,HIPB98Y4,OMGAIMP0,OMGAIMPH,OMGAM0,OMGAMH,SPIN,TORQ,TORQBM,TORQIN,VTOR0,VTORV,VTORIMP,STANDARD,SELDB1,SELDB2,SELDB2X,IAEA92,DB2P5,DB2P8,DB3IS,DB3V5,IAE2000N,IAE2000X,HMWS2003,IAE2004S,IAE2004I,DB3DONLY,HMWS2005,OJK2006,SELDB3,SELDB3X,SELDB4,AAREA,STDDB4V5,NEGW,NEL/NEGW,NUSTAREAV,QCYL,NUSTARECYL,RHOSTAR,BETATHT,TI0/TE0,BETAN,NESEP,NESOL,PMAIN,PDIV,GP_MAIN,GP_DIV,SELDB5,STD3,TAV,BETATHTP,BETATHNP,NUSTARAVP,NUSTARAVPNOQ,RHOSTARAVP,TE0/TAV,NEO/NAV,H98y2 calc,ABS IP,EPSILON,LTAUTH,LIP,LBT,LNEL,LKAPPA,L(1+DELTA),LRGEO,LEPSILON,LMEFF,LPLTH,LTAUTH/NEL^0.2,LBTAUTH,LNUSTAR,LNUSTARNOQ,LRHOSTAR,LQ95,LBETATH,database_index,EPS,LCOULOMB,OMEGACYCL,QCYL5,TAUBOHM,BETASTAR,NUSTAR,Hugill,qeng,PSTAR,akB,ng,nnorm,RkB
20325,T7VL03,JET,6,MARKIIA,19970321,19960905,38407,58.87,58869,58.77,58.97,NB,HGELM,UNKNOWN,UNKNOWN,NA,TYPE-I,,2.891e15,0.002314,1.765e12,55.0,55.09,0,BETA1,2.0,2.0,1,2,1,0,0,NONE,,0,0.0,SN(L),2.923,3.061,0.9282,1.756,1.6418747871936,1.61717981852617,0.2132,0.1447,0.2818,0.0,4.444,80.39,153.049992496473,0.04846,0.04846,IN,C,C,NONE,1.826e13,1.462e15,1,-1.544,0.0,YES,-1.468,-0.1415,3.433,2.892,1.094,0.7106,,0.01859,0.6553,,76.1153331448763,,,0.315971600095611,2.9419999999999997,0,-9.905e16,2.682e19,3.3e19,,2.402,1.153,1.33e6,250700.0,140500.0,5.956e6,602020,0.0,0,1.0,5.53e6,354000.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,-182000.0,,,0,1992.0,3643.0,,2136.0,3930.0,3905.0,1.971e6,2.127e6,,1.063e6,,,211200.0,92780.0,355300.0,0.6948,0.0,0.0,0.0,0,0.0,0.3079,,,0.3206,1.958e6,1.654e6,5.963,5.609,0.3284,0.2949,1.0,1.0,1.88156463288943,1.59367644771933,0.841234075876285,0.851644030559981,0.977587683402108,1.00395955162528,1.01915331492991,1.02899258844259,0.959435358671871,1.02578141402429,,,,,,,,,,,,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1111111111,1111111100,0,,1,5.42367205162319,0.542436926863881,0.146268374421904,3.16484139618057,0.112275649096789,0.005781920010477519,0.00664230838732,1.07878122426572,1.81485609482289,,,,,,,1,1,1655.64376763621,0.0138088930881133,1.34809864355676,0.154515787206708,0.0450089680182663,0.00410121096089611,2.20035255844992,1.23042505592841,1.07314976129168,1.468e6,0.317550461854259,-1.22111896316091,14.1994114881566,0.434376451602584,44.8282063890661,0.563038495212925,0.193261496832289,1.07261048612911,-1.14711853830417,0.693147180559945,15.5398830084905,-10.1867602409741,-0.786742511558322,-1.86745900529693,-3.10089351977248,-5.49647299256484,1.23343451447555,-4.2824424676978,2,0.31755046185425934,15.954003407882443,0.772,2.5449871355881104,0.2276628,1.4499337742519016,0.06264068632290838,8.633159114713896,2.5067087126154397,0.06977235974623709,-2.3176463788664505,-5.423667470443388,-0.5424373850411388,-7.298513645148281
20327,4V30AM,JET,6,MARKIIA,19970321,19960905,38409,58.39,58389,58.29,58.49,NB,HGELM,UNKNOWN,UNKNOWN,NA,TYPE-I,,3.701e15,0.00198,2.478e12,56.0,56.08,0,BETA1,2.0,2.0,1,2,1,2,1,NONE,,0,0.0,SN(L),2.922,3.078,0.9234,1.747,1.63211037150065,1.6047055415168,0.233,0.1649,0.3011,0.0,4.372,78.92,151.617740891641,0.06107,0.06107,IN,C,C,NONE,4.039e13,3.829e15,1,-1.769,0.0,YES,-1.682,-0.03806,3.422,2.928,1.314,0.8849,,0.02359,0.8379,,324.123963215975,,,0.321653454302089,2.971,0,1.086e17,2.785e19,3.5e19,,2.054,1.177,2.197e6,190000.0,103800.0,7.704e6,831304,5.961e6,602020,1.0,1.422e7,702800.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,124500.0,,,0,2756.0,4730.0,,4080.0,6977.0,7003.0,3.306e6,3.479e6,,1.486e6,,,542600.0,219900.0,787900.0,0.7116,0.0,0.0,0.0,0,0.0,0.2375,,,0.1914,3.255e6,2.492e6,14.29,13.59,0.2278,0.1834,1.0,1.0,1.75770507617406,1.65215270280903,0.78591725961382,0.829651653991054,0.94099002318829,0.946317613812413,0.979915228359959,1.02303693583396,0.971341089464914,1.02117360246387,,,,,,,,,,,,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1111111111,1111111100,0,,1,6.2790905378435,0.473157694110964,0.0669408573658272,3.10893598879503,0.0592178454053287,0.006253555187530664,0.00774558264263778,1.47505285412262,2.29097132068966,,,,,,,1,1,2516.13767181471,0.0161445252379585,1.56789505325618,0.0687547667310617,0.0200919832644833,0.00443574954914523,1.87986534003467,1.25673249551167,1.05888902816738,1.682e6,0.316016427104723,-1.69608571915977,14.335494119515,0.570414415177648,44.8380153633673,0.55790003115192,0.209450224182207,1.07226831332851,-1.15196108223776,0.693147180559945,16.4248447861273,-10.6636887918332,-1.12567130398212,-2.67720921056898,-3.90743438603898,-5.41805866980175,1.23022517547,-4.12617428133877,2,0.3160164271047228,16.367634059939768,0.8845,2.5044992109563395,0.1622173,1.6951751499856396,0.027844476256227834,7.530544948751488,2.462446065366781,0.1721996958945768,-2.6212778366577685,-6.279085234122616,-0.4731580937705079,-8.294751828800086
20328,EC67MR,JET,6,MARKIIA,19970321,19960905,38415,56.61,56610,56.51,56.71,NB,HGELM,UNKNOWN,UNKNOWN,NA,TYPE-I,,3.358e15,0.002733,3.896e12,54.0,54.12,0,BETA1,2.0,2.0,1,2,1,2,1,NONE,,0,0.0,SN(L),2.882,3.077,0.968,1.682,1.56195085096398,1.53734908825458,0.1978,0.1266,0.269,0.0,4.598,81.95,152.392568145375,0.05828,0.06287,IN,C,C,NONE,9.275e13,2.369e16,1,-1.804,0.0,YES,-1.668,-0.01007,3.742,3.05,1.504,1.069,,0.02607,0.9423,,1198.21368023833,,,0.297073105205574,3.755,0,1.923e18,3.546e19,4.3e19,,1.98,2.12,4.033e6,325100.0,105100.0,8.306e6,821305,7.31e6,602020,1.0,1.622e7,711700.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,-526100.0,,,0,2375.0,4139.0,,3188.0,5304.0,5556.0,3.658e6,4.149e6,,1.713e6,,,484100.0,172000.0,726500.0,0.7379,0.0,0.0,0.0,0,0.0,0.2134,,,0.2076,3.588e6,2.932e6,17.07,16.36,0.2102,0.1792,1.0,1.0,1.77463859439597,1.78825304435529,0.886387058866125,0.899457326995822,0.999654934863925,0.98711772504221,1.00313821210157,1.06361317371136,1.01220771971397,1.05858145998599,,,,,,,,,,,,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1111111111,1111111100,0,,1,5.6662512232507,0.662695643389736,0.107148320216755,3.36617479831439,0.0973605577947727,0.005538678772115241,0.00839720573897957,1.28146895385359,2.7293351942446,,,,,,,1,1,2255.69905289198,0.0175898414274295,1.8415256336427,0.105627563120362,0.0282275689792523,0.00392867594984344,1.834907894603,1.2126339537507,1.09502159144423,1.668e6,0.33587786259542,-1.71925277844131,14.3271358619008,0.590006421640432,45.072205052103,0.519983561550756,0.180486540848225,1.05848449757733,-1.09100768928289,0.693147180559945,16.6103498891389,-10.7336937888619,-1.12924635680088,-2.24783592737094,-3.56745615522284,-5.53945281830415,1.3196202278519,-4.04043373520056,2,0.3358778625954198,16.141274085900104,0.902,2.7462153697402636,0.16163840000000002,1.8469333498801028,0.042621095652522936,10.547137649880096,2.7029606547576766,0.199633923123856,-2.6846296670445016,-5.666246437173037,-0.6626962031452726,-7.992874690518859
20329,LAR19M,JET,6,MARKIIA,19970321,19960905,38415,57.13,57129,57.03,57.23,NB,HGELM,UNKNOWN,UNKNOWN,NA,TYPE-I,,3.358e15,0.002733,3.896e12,54.0,54.12,0,BETA1,2.0,2.0,1,2,1,2,1,NONE,,0,0.0,SN(L),2.892,3.079,0.9673,1.696,1.57679950404453,1.5520370847811,0.2012,0.1323,0.2701,0.0,4.635,82.9,153.751515069244,0.04261,0.04261,IN,C,C,NONE,9.143e13,2.8e16,1,-1.803,0.0,YES,-1.682,-0.0491,3.731,2.889,1.433,1.007,,0.02459,0.9188,,248.666057841141,,,0.297533445617534,3.709,0,-8.9e17,3.571e19,4.1e19,,1.85,1.153,3.35e6,66940.0,106500.0,8.345e6,821305,7.991e6,602020,1.0,1.62e7,729900.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,401900.0,,,0,2237.0,3592.0,,3471.0,5445.0,5574.0,3.625e6,3.957e6,,1.618e6,,,469500.0,166700.0,739700.0,0.738,0.0,0.0,0.0,0,0.0,0.2237,,,0.2136,3.557e6,2.921e6,15.87,15.139999999999999,0.2242,0.193,1.0,1.0,1.79999661492486,1.79298298774626,0.889534760716863,0.905729096453579,1.00637041672379,0.998113876022679,1.01337543735279,1.0702976499031,1.01844491376497,1.06522848256668,,,,,,,,,,,,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1111111111,1111111100,0,,1,5.72208243355096,0.648190591986683,0.112023218407126,3.36096669039841,0.109095106917956,0.005537563472482572,0.00828911506567767,1.51586859688196,2.54970215939358,,,,,,,1,1,2249.03535986088,0.0173422545147054,1.79819372854401,0.105680255377642,0.0283249143333266,0.00392788484947023,1.59712917996193,1.14813777653318,1.10541185844678,1.682e6,0.334474412171508,-1.64506509007725,14.335494119515,0.58945194422118,45.0598790653943,0.528272537369711,0.183321057127038,1.06194830429652,-1.09519489809015,0.693147180559945,16.5328508059736,-10.6570409031561,-1.05561314585607,-2.2473372022528,-3.56401349649182,-5.53965420422761,1.31667629423902,-4.05460929793227,2,0.33447441217150764,16.144478548392854,0.9015,2.734263097939127,0.1739895,1.8209367240440626,0.0425858383953424,10.316282391825208,2.6913236062447017,0.1826296743063932,-2.7068177062120906,-5.7220776003147,-0.6481911394903164,-8.092749722284054
20330,X7I41D,JET,6,MARKIIA,19970321,19960905,38415,57.64,57639,57.54,57.74,NB,HGELM,UNKNOWN,UNKNOWN,NA,TYPE-I,,3.358e15,0.002733,3.896e12,54.0,54.12,0,BETA1,2.0,2.0,1,2,1,2,1,NONE,,0,0.0,SN(L),2.888,3.07,0.9634,1.697,1.57724528336612,1.55318751853195,0.1979,0.1295,0.2664,0.0,4.599,82.18,152.986723266766,0.05329,0.05329,IN,C,C,NONE,8.897e13,2.058e16,1,-1.808,0.0,YES,-1.6669999999999998,-0.03433,3.737,2.908,1.405,0.9677,,0.02326,0.8992,,351.9919300903,,,0.295781307099449,3.627,0,-1.237e18,3.364e19,4.2e19,,1.914,1.725,3.696e6,275900.0,107600.0,7.726e6,602020,7.58e6,821305,1.0,1.612e7,715100.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,-591700.0,,,0,2268.0,3652.0,,3323.0,5177.0,5350.0,3.485e6,3.728e6,,1.558e6,,,491800.0,178400.0,749300.0,0.7338,0.0,0.0,0.0,0,0.0,0.2127,,,0.1813,3.418e6,2.747e6,16.99,16.27,0.2012,0.1688,1.0,1.0,1.69133326080168,1.68523978106982,0.828119560413554,0.844842489075446,0.9409230299387,0.932399968560258,0.948845615983642,1.00440967852771,0.955709425156219,0.999280345164197,,,,,,,,,,,,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1111111111,1111111100,0,,1,5.71706078842795,0.634416903059961,0.110816386569976,3.38087626228447,0.104760659894481,0.005461135478051385,0.00782139228933005,1.41757940854326,2.43040795872825,,,,,,,1,1,2181.83074560499,0.0163612188125747,1.70956304456474,0.110200644571064,0.0294890673189895,0.00387367321597954,1.67382369478314,1.24851367419738,1.034654213319,1.667e6,0.333587257617729,-1.77904069682028,14.3265361617329,0.592221261969985,45.0375226271876,0.528861986252089,0.180570023755148,1.06056422103058,-1.0978508058166,0.693147180559945,16.6048334791952,-10.7865452222578,-1.1868194348503,-2.20545253317822,-3.52373568368156,-5.55355207068393,1.31828315050335,-4.11284145103636,2,0.33358725761772856,16.125319688096404,0.904,2.7488317792616352,0.15259520000000001,1.7179279753203396,0.04454793924260808,10.097067138932216,2.7069037740162916,0.19798004380627887,-2.7053842664794545,-5.717055959433288,-0.6344174389294471,-8.10997484076465
20334,KOO2FR,JET,6,MARKIIA,19970321,19960905,38429,58.39,58389,58.29,58.49,NB,HGELM,UNKNOWN,UNKNOWN,NA,TYPE-I,,2.797e15,0.002098,1.42e12,55.0,55.08,0,RHO4,2.0,2.0,1,2,1,2,1,NONE,,0,0.0,SN(L),2.89,3.063,0.9668,1.702,1.5818363330766,1.55828130560071,0.1935,0.1276,0.2594,0.0,4.645,83.09,153.969076377526,0.03992,0.03992,IN,C,C,NONE,2.426e13,2.207e15,1,-1.582,0.0,YES,-1.4729999999999999,-0.08009,3.708,2.88,1.32,0.8823,,0.02144,0.8422,,133.41234486203,,,0.295510050372322,2.348,0,-2.1e18,2.235e19,2.8e19,,2.191,1.281,1.253e6,128200.0,131700.0,7.993e6,602020,1.248e6,831304,1.0,8.49e6,616700.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,278400.0,,,0,2492.0,4974.0,,2445.0,4815.0,,2.548e6,2.66e6,,1.135e6,,,420000.0,185900.0,661500.0,0.6932,0.0,0.0,0.0,0,0.0,0.2818,,,0.258,2.524e6,1.918e6,8.34,7.723,0.3026,0.2483,1.0,1.0,2.1166745701276,1.93021542315444,0.94461910667886,0.977357902466345,1.15095863782791,1.16360879339034,1.18251705414179,1.20202721217939,1.11940413848719,1.18674698025364,,,,,,,,,,,,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1111111111,1111111100,0,,1,5.01625906435182,0.468077898266085,0.0679545538633194,3.38397966072582,0.0566101365267371,0.006423523094971798,0.00705699060814567,0.968033775633293,2.22620500638153,,,,,,,1,1,2327.43650486834,0.014757298711856,1.53231213959895,0.0625699783886786,0.0168743199537968,0.00455631058142083,2.13711522939328,1.25279642058166,1.26722821005095,1.473e6,0.334532871972318,-1.39311758646802,14.2028116954448,0.458689869345462,44.6026806688527,0.531804030151182,0.176890166796748,1.06125650212434,-1.09502013227715,0.693147180559945,15.8597134475514,-10.3136537202386,-0.934427717122554,-2.77146969436622,-4.08196234206983,-5.39124206596191,1.31049264770361,-4.21601749066083,2,0.33453287197231835,16.407343800725265,0.791,2.7473293384672823,0.1964053,1.5495163647448793,0.025681106263626366,7.449697418601494,2.706419026382687,0.09294740642676615,-2.3833563514150407,-5.016254827299051,-0.46807829363490605,-7.124430963580336
20335,O2RXIM,JET,6,MARKIIA,19970321,19960905,38429,58.87,58869,58.77,58.97,NB,HGELM,UNKNOWN,UNKNOWN,NA,TYPE-I,,2.797e15,0.002098,1.42e12,55.0,55.08,0,RHO4,2.0,2.0,1,2,1,2,1,NONE,,0,0.0,SN(L),2.895,3.071,0.9607,1.708,1.58819258801419,1.5644102956658,0.1975,0.1289,0.2662,0.0,4.605,82.51,153.664135971854,0.04387,0.04387,IN,C,C,NONE,2.032e13,1.942e15,1,-1.558,0.0,YES,-1.474,-0.03554,3.632,2.875,1.346,0.9225,,0.02328,0.8722,,301.371617895329,,,0.303026190980301,2.381,0,-1.915e17,2.234e19,2.9e19,,2.297,1.343,1.31e6,126400.0,131700.0,7.993e6,602020,1.248e6,831304,1.0,8.436e6,612100.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,-128300.0,,,0,2628.0,4579.0,,2883.0,5043.0,,2.644e6,2.783e6,,1.187e6,,,437300.0,194300.0,661700.0,0.6924,0.0,0.0,0.0,0,0.0,0.2783,,,0.2571,2.62e6,1.988e6,8.690999999999999,8.078,0.3014,0.2461,1.0,1.0,2.15035936405891,1.95397256470569,0.960534049305966,0.988608051454581,1.16533097511961,1.17579129201624,1.19927248129856,1.22172701618819,1.1367523429615,1.21066483973106,,,,,,,,,,,,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1111111111,1111111100,0,,1,5.08361200078289,0.468367766783405,0.0646119334530608,3.30004478083219,0.0511158669350488,0.00665940595134016,0.00759773312246226,1.10133216859576,2.36396333568521,,,,,,,1,1,2395.66720658623,0.0158816225048451,1.61269644813776,0.0595183704850895,0.0163872165432515,0.00472362617109907,1.91136731655018,1.29811996418979,1.28469777255719,1.474e6,0.331848013816926,-1.40201732158513,14.2034903517314,0.443402947448557,44.6166373343916,0.535323095366378,0.180236050302933,1.06298511102496,-1.1030782045914,0.693147180559945,15.9046548751055,-10.3253447884634,-0.95861437413657,-2.82147026643474,-4.11125372717378,-5.35517851775392,1.28978346073905,-4.14259265553325,2,0.33184801381692575,16.429259793750724,0.779,2.675901680883693,0.19171190000000002,1.6675703630087395,0.024306194850232523,7.454310823236092,2.6358315555408365,0.09790328445036964,-2.3415633368898767,-5.0836077068395245,-0.4683681623970678,-7.056131841673982
20344,7X1LXQ,JET,6,MARKIIA,19970919,19960913,38596,62.12,62119,62.02,62.22,NB,HGELM,UNKNOWN,UNKNOWN,NA,TYPE-I,,3.66e15,0.002567,3.588e12,,,0,H/SFE/LT,2.0,2.0,1,2,1,2,1,NONE,,0,0.0,SN(L),2.914,3.047,0.9233,1.775,1.66233518125536,1.63597124865233,0.2287,0.167,0.2904,0.0,4.452,80.22,153.014952100499,0.06424,0.07185,IN,C,C,BE,2.89e13,3.739e15,1,-2.38,0.0,YES,-2.556,-0.2036,3.085,2.992,1.085,0.6848,,0.02289,0.6168,,91.8219147347741,,,0.353780802300295,4.101,0,-1.241e19,3.857e19,5.1e19,,2.166,1.541,2.254e6,492400.0,106600.0,6.117e6,821305,5.891e6,602020,1.0,1.164e7,278100.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,56710.0,,,0,3073.0,5516.0,,3638.0,6516.0,6529.0,5.62e6,6.205e6,,2.328e6,,,494000.0,183900.0,505500.0,0.7287,0.0,0.0,0.0,0,0.0,0.4537,,,0.4713,5.557e6,4.879e6,12.07,11.79,0.4603,0.4137,1.0,1.0,2.07738885837689,1.9489177377514,0.885831744934675,1.03949078230321,1.08809340175477,1.10629611244986,1.13193312149255,1.17492665605478,1.17066180646472,1.16969975786035,,,,,,,,,,,,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1111111111,1111111100,0,,1,9.54389543589465,0.429698756398369,0.0700626197888609,2.82660900053922,0.0592745799445239,0.005491297059704821,0.00827023604156471,1.18129079042785,1.96790774882629,,,,,,,1,1,3511.02952578649,0.0171796467278011,1.4769750947024,0.0438961976871061,0.0142289133507637,0.00389506732192547,1.57104916363937,1.32227119522945,1.19385771306673,2.556e6,0.316849691146191,-0.882614205514771,14.7539540944796,0.867100487683383,45.1603476132968,0.573800422927379,0.205956699891388,1.06952670777301,-1.14932777797657,0.693147180559945,16.2827622725136,-9.91468372817413,-0.0155137178313879,-3.12592757570211,-4.25247923305946,-5.5480443156174,1.12655165735735,-4.06402992562924,2,0.31684969114619077,16.53965218576659,1.19,2.2641272508354233,0.492303,1.8038629064191123,0.01791184398161854,6.8388738886737075,2.2282191506407134,0.14697083021690352,-3.5949715642360567,-9.543887374511048,-0.4296991193496877,-11.345984120203477
20347,C9KVCM,JET,6,MARKIIA,19970919,19960919,38703,56.61,56610,56.51,56.71,NB,HGELM,UNKNOWN,UNKNOWN,NA,TYPE-I,,2.947e15,0.002435,3.103e12,,,0,H/SFE/LT,2.0,2.0,1,2,1,2,1,NONE,,0,0.0,SN(L),2.89,2.994,0.9663,1.734,1.61006384676534,1.58636505650746,0.2189,0.1832,0.2546,0.0,4.723,84.5,156.045413781476,0.04905,0.04905,IN,C,C,BE,4.265e13,5.701e15,1,-2.945,0.0,YES,-3.9899999999999998,-0.01756,2.552,3.016,0.8446,0.3951,,0.01999,0.4124,,1648.23809794989,,,0.418628291873345,5.595,0,-5.711e18,5.013e19,6.7e19,,1.789,1.256,3.0e6,371400.0,108400.0,8.056e6,602020,7.48e6,831305,1.0,1.517e7,102800.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,1.004e6,,,0,3123.0,4899.0,,4969.0,7794.0,7794.0,9.156e6,8.738e6,,3.479e6,,,529300.0,150000.0,504500.0,0.7792,0.0,0.0,0.0,0,0.0,0.5984,,,0.5624,9.041e6,8.362e6,14.54,14.43,0.622,0.5794,1.0,1.0,1.97586273635308,1.87154760590991,0.81391971488764,1.0279529111221,1.01514737885417,1.00805415834918,1.02703834592964,1.07583885363467,1.11643423634706,1.08010590090256,,,,,,,,,,,,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1111111111,1111111100,0,,1,13.6018953998108,0.411339731378747,0.0575855231452915,2.38875398393415,0.060259250553385,0.004630681789139504,0.00872334898026192,1.59093692590325,1.42572963571429,,,,,,,1,1,4187.25542462396,0.0182558827872226,1.30204868013354,0.0318887505744848,0.0124955919179016,0.0032846187556428,1.16997878161205,1.33652503490924,1.08126269247718,3.99e6,0.334359861591696,-0.545762193646887,15.199301788866,1.08010881710355,45.4709901086508,0.55043087835835,0.197948812679654,1.06125650212434,-1.09553743610121,0.693147180559945,16.4848199307501,-9.63996021537704,0.534346623456663,-3.44550197795364,-4.38237934343618,-5.71850468990151,0.936877365482543,-4.00326790639012,2,0.3343598615916955,16.560467120815098,1.4725,1.9197807045645148,0.8531664999999999,1.9168676926583685,0.013345188050929713,6.546680683646618,1.8915231417666152,0.17076923076923076,-4.514403911833802,-13.601883910781268,-0.41134007882284834,-13.501632314187818
20348,CV2691,JET,6,MARKIIA,19970919,19960920,38721,57.37,57369,57.27,57.47,NB,HSELM,UNKNOWN,UNKNOWN,NA,TYPE-III,,1.623e15,0.001871,8.181e11,,,0,H/SFE/LT,2.0,2.0,1,2,1,2,1,NONE,,0,0.0,SN(L),2.884,2.967,0.9685,1.718,1.59325561691156,1.5715897832346,0.2045,0.166,0.243,0.0,4.695,83.92,154.99651448456,0.05185,0.05665,IN,C,C,BE,1.807e13,2.474e15,1,-2.967,0.0,YES,-3.848,-0.2694,2.609,3.016,0.7186,0.2434,,0.01133,0.2834,,103.396645582777,,,0.403653655942113,4.147,0,-1.861e17,3.863e19,4.9e19,,1.542,2.174,1.071e6,1.15e6,124800.0,4.064e6,602020,1.207e6,821305,1.0,4.869e6,50340.0,0,NONE,NONE,0.0,0.0,0.0,NONE,NONE,0.0,0.0,0.0,835200.0,,,0,2944.0,4668.0,,2535.0,4094.0,,5.853e6,4.996e6,,2.375e6,,,239400.0,58780.0,218300.0,0.8029,0.0,0.0,0.0,0,0.0,1.055,,,0.9211,5.792e6,5.494e6,5.184,5.1339999999999995,1.117,1.07,1.0,1.0,2.26259562566681,1.91581709254283,0.828940820816735,1.10767432732656,1.11542523103572,1.14677277246411,1.1508790988098,1.14763385660443,1.18606735484596,1.12857799807949,,,,,,,,,,,,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1111111111,1111111100,0,,1,13.0582899445926,0.317576039251393,0.0420877411960025,2.47737134367342,0.0518344232743785,0.0043325435419875,0.00568526187134089,0.877035132819195,0.84608114695946,,,,,,,1,1,3737.36259775658,0.0118989343917427,0.888566995389324,0.0301072357104962,0.0115397607169399,0.00307314439334336,1.24900912820234,1.26844421434119,1.15509039475423,3.848e6,0.335818307905687,0.0676586484738149,15.1630640907677,1.08755134130868,45.1715019481511,0.541160823562064,0.186064543072789,1.0591782194227,-1.09118501555779,0.693147180559945,15.4513956404132,-8.96664174115641,1.1552099897825,-3.5029897470631,-4.46195675321769,-5.78505400919171,0.958967006154591,-4.43130642978659,2,0.33581830790568656,16.596545886578355,1.4835,1.997753681102996,1.5873450000000002,1.249388111132986,0.01283762220012169,5.054383914695947,1.970587293912588,0.06117731172545281,-4.516025319921061,-13.058278914726921,-0.31757630749662413,-13.447823461695755
