ind,id,PHASE,TOK,IP,BT,NEL,PLTH,RGEO,KAREA,EPS,MEFF,TAUTH,DATE,SHOT,TIME,Q95,ZEFF,AMIN,VOL,POHM,PNBI,DWDIA,DWMHD,PICRH,PECRH,PL,PFLOSS,TAV,LCOULOMB,QCYL5,TAUBOHM,RHOSTAR,BETASTAR,NUSTAR,OMEGACYCL
14523,FJ6PTR,HGELM,AUG,-0.22214405098112627,0.9070481505072224,1.6333497324804132,1.528227857008557,0.5068176023684519,0.4593217808988751,-1.240370197563436,0.6931471805599453,-2.599778925818422,19990730,12533,2.75,1.549900199717904,2.143,0.4802,11.96,172400.0,4.897e6,13530.0,23690.0,0.0,0.0,5.05e6,367300.0,1224.16003872793,15.374938362209033,1.2347109504097644,0.09200816499999999,-5.117614120860603,-0.32150039557121474,-1.7745112094352213,1.2385
14524,NZVDDR,HGELM,AUG,-0.5124936808666878,0.9054319885392791,1.5692407226826872,1.4951487660319727,0.49225423818055525,0.44276089285186127,-1.1730776690516687,0.6931471805599453,-3.225145437881796,19990730,12534,2.55,1.9380219762063071,3.112,0.5062,12.88,170100.0,4.89e6,,-32480.0,0.0,0.0,5.09e6,563300.0,659.37566998385,14.788276094741192,1.6264471059934258,0.049150875,-5.478085509399883,-1.00109385379976,-0.3638567695057842,1.2365
14525,NCLHA4,HGELM,AUG,-0.5126606397117204,0.9058362739702962,1.5845302767279155,1.4883995840570443,0.49103099643781106,0.4414755456311974,-1.170669826972964,0.6931471805599453,-3.3006283267404597,19990730,12534,3.55,1.937301774518713,3.027,0.5068,12.88,189200.0,4.889e6,,-10610.0,0.0,0.0,5.09e6,594000.0,601.129663426291,14.688148542364363,1.6287017879682164,0.04559582,-5.525915782843968,-1.0790956459707792,-0.17297575172091204,1.237
14526,Z4YJNP,HGELM,AUG,-0.9185432669274489,0.9050275395954444,1.3532545070416904,1.33500106673234,0.48427628853245414,0.44018854416654996,-1.151560809566672,0.6931471805599453,-3.720576540857191,19990730,12535,3.385,2.391511302188447,4.57,0.5131,13.09,103000.0,4.806e6,,-17150.0,0.0,0.0,4.93e6,985300.0,462.565170002056,14.54176322494694,2.0658757476295877,0.029935919999999998,-5.668472959100319,-1.5707771491678353,0.511534393698512,1.236
14527,UHZUN4,HGELM,AUG,-0.00020002000266715575,0.9078552530530535,1.7864118629014598,1.5727739280625088,0.5128236264286637,0.45679173527350503,-1.2518053433324083,0.6931471805599453,-2.351250264975327,19990730,12536,2.0,1.300736472758244,,0.4776,11.87,230200.0,4.951e6,,-27330.0,0.0,0.0,5.21e6,345700.0,1407.28415701609,15.43781408810166,0.9942066242812849,0.11806237500000001,-5.043288706146098,-0.030645679138679646,-2.1135270893886338,1.2395
14528,W74QV6,HGELM,AUG,0.0009995003330834232,0.9074517832069507,1.7087401135079627,1.5518087995974639,0.5086232002107907,0.4574248470388755,-1.249910756098671,0.6931471805599453,-2.3454925940053224,19990730,12536,2.75,1.3048131192520074,,0.4765,11.77,236500.0,4.922e6,11120.0,52010.0,0.0,0.0,5.11e6,326900.0,1496.35162722537,15.53801814242782,0.9928187525542916,0.1186962,-5.0098953075011545,-0.046142309210561915,-2.315895532661392,1.239
14529,SJVCRS,HGELM,AUG,-0.0003000450090021035,0.9070481505072224,1.6397731122301733,1.5665304114228238,0.5104255437446509,0.4599532933922342,-1.2525529065263148,0.6931471805599453,-2.400418453342809,19990730,12536,3.55,1.3056264580524357,,0.4761,11.8,252300.0,4.901e6,,-43350.0,0.0,0.0,5.2e6,324900.0,1531.38371541225,15.595643462045626,0.9927342726569235,0.11230717999999999,-4.997080958418187,-0.09116022610998342,-2.42176327676306,1.2385
14530,K8F46E,HGELM,AUG,-0.00020002000266715575,0.9070481505072224,1.6290444420730188,1.5602476682433286,0.5128236264286637,0.45298462407614076,-1.2505498503865764,0.6931471805599453,-2.428828819568296,19990730,12536,4.1,1.2985554468118838,,0.4782,11.86,265700.0,4.898e6,,6233.0,0.0,0.0,5.16e6,314000.0,1487.22159537444,15.571745759422022,0.9927727579551506,0.10916138999999998,-5.01611311609303,-0.13115093396932237,-2.376069394905913,1.2385
14531,EHPYWD,HGELM,AUG,0.1823215567939546,0.9078552530530535,1.8718021769015913,1.6114359150967734,0.5080216964332565,0.4824261492442928,-1.2322468325640632,0.6931471805599453,-2.142168371588141,19990730,12537,2.5,1.204472679367587,2.024,0.4847,12.49,365800.0,4.953e6,,380.5,0.0,0.0,5.32e6,280800.0,1564.77163082447,15.501197104409194,0.8719756254292069,0.14551730000000002,-5.005006200265237,0.1608228081690522,-2.392566523487435,1.2395
14532,1LVGT5,HGELM,AUG,0.18315454309784637,0.9078552530530535,1.8611300471527261,1.599387576580599,0.5019866750987863,0.48304324275353905,-1.2278636802816505,0.6931471805599453,-2.1244389076105716,19990730,12537,2.85,1.2125360349864238,2.021,0.4839,12.38,344000.0,4.944e6,13040.0,27600.0,0.0,0.0,5.26e6,281200.0,1600.37084014341,15.529028656214813,0.8738739223556704,0.14812025,-4.992106587747586,0.17264616535137017,-2.457147244494911,1.2395
